site,date,pointID,sub,status,time,region,depth,dhw,mean_dhw,max_dhw
4-May,11/13/2019,Porites compressa_558_4_5,Porites compressa,1,5,4,1.1,2.888826673,6.493692767,9.284340467
4-May,11/13/2019,Porites compressa_563_4_5,Porites compressa,1,5,4,1.1,2.888826673,6.493692767,9.284340467
4-May,11/13/2019,Porites compressa_565_4_5,Porites compressa,1,5,4,1.1,2.888826673,6.493692767,9.284340467
4-May,11/13/2019,Porites compressa_566_4_5,Porites compressa,1,5,4,1.1,2.888826673,6.493692767,9.284340467
4-May,11/13/2019,Porites compressa_487_4_5,Porites compressa,1,5,4,1.1,2.888826673,6.493692767,9.284340467
4-May,11/13/2019,Porites compressa_490_4_5,Porites compressa,1,5,4,1.1,2.888826673,6.493692767,9.284340467
4-May,11/13/2019,Porites compressa_569_4_5,Porites compressa,1,5,4,1.1,2.888826673,6.493692767,9.284340467
4-May,11/13/2019,Porites compressa_571_4_5,Porites compressa,1,5,4,1.1,2.888826673,6.493692767,9.284340467
4-May,11/13/2019,Porites compressa_572_4_5,Porites compressa,1,5,4,1.1,2.888826673,6.493692767,9.284340467
4-May,11/13/2019,Porites compressa_573_4_5,Porites compressa,1,5,4,1.1,2.888826673,6.493692767,9.284340467
4-May,11/13/2019,Porites compressa_574_4_5,Porites compressa,1,5,4,1.1,2.888826673,6.493692767,9.284340467
4-May,11/13/2019,Porites compressa_576_4_5,Porites compressa,1,5,4,1.1,2.888826673,6.493692767,9.284340467
4-May,11/13/2019,Porites compressa_577_4_5,Porites compressa,1,5,4,1.1,2.888826673,6.493692767,9.284340467
4-May,11/13/2019,Porites compressa_579_4_5,Porites compressa,1,5,4,1.1,2.888826673,6.493692767,9.284340467
4-May,11/13/2019,Porites compressa_582_4_5,Porites compressa,0,5,4,1.1,2.888826673,6.493692767,9.284340467
4-May,11/13/2019,Porites compressa_583_4_5,Porites compressa,1,5,4,1.1,2.888826673,6.493692767,9.284340467
4-May,11/13/2019,Porites compressa_586_4_5,Porites compressa,1,5,4,1.1,2.888826673,6.493692767,9.284340467
4-May,11/13/2019,Porites compressa_587_4_5,Porites compressa,1,5,4,1.1,2.888826673,6.493692767,9.284340467
4-May,11/13/2019,Porites compressa_588_4_5,Porites compressa,1,5,4,1.1,2.888826673,6.493692767,9.284340467
4-May,11/13/2019,Porites compressa_517_4_5,Porites compressa,1,5,4,1.1,2.888826673,6.493692767,9.284340467
4-May,11/13/2019,Porites compressa_518_4_5,Porites compressa,0,5,4,1.1,2.888826673,6.493692767,9.284340467
4-May,11/13/2019,Porites compressa_519_4_5,Porites compressa,1,5,4,1.1,2.888826673,6.493692767,9.284340467
4-May,11/13/2019,Porites compressa_521_4_5,Porites compressa,1,5,4,1.1,2.888826673,6.493692767,9.284340467
4-May,11/13/2019,Porites compressa_597_4_5,Porites compressa,1,5,4,1.1,2.888826673,6.493692767,9.284340467
4-May,11/13/2019,Porites compressa_599_4_5,Porites compressa,1,5,4,1.1,2.888826673,6.493692767,9.284340467
4-May,11/13/2019,Porites compressa_602_4_5,Porites compressa,1,5,4,1.1,2.888826673,6.493692767,9.284340467
4-May,11/13/2019,Porites compressa_293_4_5,Porites compressa,1,5,4,1.1,2.888826673,6.493692767,9.284340467
4-May,11/13/2019,Porites compressa_295_4_5,Porites compressa,1,5,4,1.1,2.888826673,6.493692767,9.284340467
4-May,11/13/2019,Porites compressa_296_4_5,Porites compressa,1,5,4,1.1,2.888826673,6.493692767,9.284340467
4-May,11/13/2019,Porites compressa_297_4_5,Porites compressa,1,5,4,1.1,2.888826673,6.493692767,9.284340467
4-May,11/13/2019,Porites compressa_298_4_5,Porites compressa,1,5,4,1.1,2.888826673,6.493692767,9.284340467
4-May,11/13/2019,Porites compressa_299_4_5,Porites compressa,1,5,4,1.1,2.888826673,6.493692767,9.284340467
4-May,11/13/2019,Porites compressa_300_4_5,Porites compressa,1,5,4,1.1,2.888826673,6.493692767,9.284340467
4-May,11/13/2019,Porites compressa_541_4_5,Porites compressa,1,5,4,1.1,2.888826673,6.493692767,9.284340467
4-May,11/13/2019,Porites compressa_546_4_5,Porites compressa,1,5,4,1.1,2.888826673,6.493692767,9.284340467
4-May,11/13/2019,Porites compressa_548_4_5,Porites compressa,1,5,4,1.1,2.888826673,6.493692767,9.284340467
4-May,11/13/2019,Porites compressa_549_4_5,Porites compressa,1,5,4,1.1,2.888826673,6.493692767,9.284340467
4-May,11/13/2019,Porites compressa_624_4_5,Porites compressa,1,5,4,1.1,2.888826673,6.493692767,9.284340467
4-May,11/13/2019,Porites compressa_629_4_5,Porites compressa,1,5,4,1.1,2.888826673,6.493692767,9.284340467
4-May,11/13/2019,Porites compressa_632_4_5,Porites compressa,1,5,4,1.1,2.888826673,6.493692767,9.284340467
4-May,11/13/2019,Porites compressa_633_4_5,Porites compressa,1,5,4,1.1,2.888826673,6.493692767,9.284340467
4-May,11/13/2019,Porites compressa_634_4_5,Porites compressa,1,5,4,1.1,2.888826673,6.493692767,9.284340467
4-May,11/13/2019,Porites compressa_635_4_5,Porites compressa,1,5,4,1.1,2.888826673,6.493692767,9.284340467
4-May,11/13/2019,Porites compressa_636_4_5,Porites compressa,1,5,4,1.1,2.888826673,6.493692767,9.284340467
4-May,11/13/2019,Porites compressa_567_4_5,Porites compressa,1,5,4,1.1,2.888826673,6.493692767,9.284340467
4-May,11/13/2019,Porites compressa_568_4_5,Porites compressa,1,5,4,1.1,2.888826673,6.493692767,9.284340467
4-May,11/13/2019,Porites compressa_637_4_5,Porites compressa,1,5,4,1.1,2.888826673,6.493692767,9.284340467
4-May,11/13/2019,Porites compressa_194_4_5,Porites compressa,2,5,4,1.1,2.888826673,6.493692767,9.284340467
4-May,11/13/2019,Porites compressa_195_4_5,Porites compressa,1,5,4,1.1,2.888826673,6.493692767,9.284340467
4-May,11/13/2019,Porites compressa_198_4_5,Porites compressa,0,5,4,1.1,2.888826673,6.493692767,9.284340467
4-May,11/13/2019,Porites compressa_199_4_5,Porites compressa,1,5,4,1.1,2.888826673,6.493692767,9.284340467
4-May,11/13/2019,Porites compressa_200_4_5,Porites compressa,1,5,4,1.1,2.888826673,6.493692767,9.284340467
4-May,11/13/2019,Porites compressa_202_4_5,Porites compressa,1,5,4,1.1,2.888826673,6.493692767,9.284340467
4-May,11/13/2019,Porites compressa_30_4_5,Porites compressa,1,5,4,1.1,2.888826673,6.493692767,9.284340467
4-May,11/13/2019,Porites compressa_31_4_5,Porites compressa,1,5,4,1.1,2.888826673,6.493692767,9.284340467
4-May,11/13/2019,Porites compressa_33_4_5,Porites compressa,1,5,4,1.1,2.888826673,6.493692767,9.284340467
4-May,11/13/2019,Porites compressa_35_4_5,Porites compressa,0,5,4,1.1,2.888826673,6.493692767,9.284340467
4-May,11/13/2019,Porites compressa_36_4_5,Porites compressa,1,5,4,1.1,2.888826673,6.493692767,9.284340467
4-May,11/13/2019,Porites compressa_38_4_5,Porites compressa,1,5,4,1.1,2.888826673,6.493692767,9.284340467
4-May,11/13/2019,Porites compressa_39_4_5,Porites compressa,1,5,4,1.1,2.888826673,6.493692767,9.284340467
4-May,11/13/2019,Porites compressa_41_4_5,Porites compressa,1,5,4,1.1,2.888826673,6.493692767,9.284340467
4-May,11/13/2019,Porites compressa_49_4_5,Porites compressa,1,5,4,1.1,2.888826673,6.493692767,9.284340467
4-May,11/13/2019,Porites compressa_50_4_5,Porites compressa,0,5,4,1.1,2.888826673,6.493692767,9.284340467
4-May,11/13/2019,Porites compressa_56_4_5,Porites compressa,1,5,4,1.1,2.888826673,6.493692767,9.284340467
4-May,11/13/2019,Porites compressa_59_4_5,Porites compressa,1,5,4,1.1,2.888826673,6.493692767,9.284340467
4-May,11/13/2019,Porites compressa_60_4_5,Porites compressa,1,5,4,1.1,2.888826673,6.493692767,9.284340467
4-May,11/13/2019,Montipora capitata_63_4_5,Montipora capitata,1,5,4,1.1,2.888826673,6.493692767,9.284340467
4-May,11/13/2019,Porites compressa_65_4_5,Porites compressa,1,5,4,1.1,2.888826673,6.493692767,9.284340467
4-May,11/13/2019,Porites compressa_66_4_5,Porites compressa,0,5,4,1.1,2.888826673,6.493692767,9.284340467
4-May,11/13/2019,Porites compressa_67_4_5,Porites compressa,0,5,4,1.1,2.888826673,6.493692767,9.284340467
4-May,11/13/2019,Porites compressa_70_4_5,Porites compressa,1,5,4,1.1,2.888826673,6.493692767,9.284340467
4-May,11/13/2019,Porites compressa_74_4_5,Porites compressa,1,5,4,1.1,2.888826673,6.493692767,9.284340467
4-May,11/13/2019,Porites compressa_75_4_5,Porites compressa,1,5,4,1.1,2.888826673,6.493692767,9.284340467
4-May,11/13/2019,Porites compressa_76_4_5,Porites compressa,1,5,4,1.1,2.888826673,6.493692767,9.284340467
4-May,11/13/2019,Porites compressa_78_4_5,Porites compressa,1,5,4,1.1,2.888826673,6.493692767,9.284340467
4-May,11/13/2019,Porites compressa_79_4_5,Porites compressa,1,5,4,1.1,2.888826673,6.493692767,9.284340467
4-May,11/13/2019,Porites compressa_80_4_5,Porites compressa,1,5,4,1.1,2.888826673,6.493692767,9.284340467
4-May,11/13/2019,Porites compressa_82_4_5,Porites compressa,1,5,4,1.1,2.888826673,6.493692767,9.284340467
4-May,11/13/2019,Porites compressa_85_4_5,Porites compressa,1,5,4,1.1,2.888826673,6.493692767,9.284340467
4-May,11/13/2019,Porites compressa_89_4_5,Porites compressa,0,5,4,1.1,2.888826673,6.493692767,9.284340467
4-May,11/13/2019,Porites compressa_92_4_5,Porites compressa,2,5,4,1.1,2.888826673,6.493692767,9.284340467
4-May,11/13/2019,Porites compressa_93_4_5,Porites compressa,1,5,4,1.1,2.888826673,6.493692767,9.284340467
4-May,11/13/2019,Porites compressa_96_4_5,Porites compressa,1,5,4,1.1,2.888826673,6.493692767,9.284340467
4-May,11/13/2019,Porites compressa_98_4_5,Porites compressa,1,5,4,1.1,2.888826673,6.493692767,9.284340467
4-May,11/13/2019,Porites compressa_99_4_5,Porites compressa,1,5,4,1.1,2.888826673,6.493692767,9.284340467
4-May,11/13/2019,Porites compressa_256_4_5,Porites compressa,1,5,4,1.1,2.888826673,6.493692767,9.284340467
4-May,11/13/2019,Porites compressa_257_4_5,Porites compressa,1,5,4,1.1,2.888826673,6.493692767,9.284340467
4-May,11/13/2019,Porites compressa_261_4_5,Porites compressa,1,5,4,1.1,2.888826673,6.493692767,9.284340467
4-May,11/13/2019,Porites compressa_262_4_5,Porites compressa,1,5,4,1.1,2.888826673,6.493692767,9.284340467
4-May,11/13/2019,Porites compressa_264_4_5,Porites compressa,1,5,4,1.1,2.888826673,6.493692767,9.284340467
4-May,11/13/2019,Porites compressa_266_4_5,Porites compressa,1,5,4,1.1,2.888826673,6.493692767,9.284340467
4-May,11/13/2019,Porites compressa_268_4_5,Porites compressa,1,5,4,1.1,2.888826673,6.493692767,9.284340467
4-May,11/13/2019,Porites compressa_27_4_5,Porites compressa,0,5,4,1.1,2.888826673,6.493692767,9.284340467
4-May,11/13/2019,Porites compressa_119_4_5,Porites compressa,1,5,4,1.1,2.888826673,6.493692767,9.284340467
4-May,11/13/2019,Porites compressa_122_4_5,Porites compressa,1,5,4,1.1,2.888826673,6.493692767,9.284340467
4-May,11/13/2019,Porites compressa_128_4_5,Porites compressa,1,5,4,1.1,2.888826673,6.493692767,9.284340467
4-May,11/13/2019,Porites compressa_129_4_5,Porites compressa,1,5,4,1.1,2.888826673,6.493692767,9.284340467
4-May,11/13/2019,Porites compressa_130_4_5,Porites compressa,1,5,4,1.1,2.888826673,6.493692767,9.284340467
4-May,11/13/2019,Porites compressa_131_4_5,Porites compressa,1,5,4,1.1,2.888826673,6.493692767,9.284340467
4-May,11/13/2019,Porites compressa_132_4_5,Porites compressa,1,5,4,1.1,2.888826673,6.493692767,9.284340467
4-May,11/13/2019,Porites compressa_589_4_5,Porites compressa,1,5,4,1.1,2.888826673,6.493692767,9.284340467
4-May,11/13/2019,Porites compressa_590_4_5,Porites compressa,1,5,4,1.1,2.888826673,6.493692767,9.284340467
4-May,11/13/2019,Porites compressa_593_4_5,Porites compressa,0,5,4,1.1,2.888826673,6.493692767,9.284340467
4-May,11/13/2019,Porites compressa_594_4_5,Porites compressa,1,5,4,1.1,2.888826673,6.493692767,9.284340467
4-May,11/13/2019,Porites compressa_595_4_5,Porites compressa,1,5,4,1.1,2.888826673,6.493692767,9.284340467
4-May,11/13/2019,Porites compressa_152_4_5,Porites compressa,1,5,4,1.1,2.888826673,6.493692767,9.284340467
4-May,11/13/2019,Porites compressa_155_4_5,Porites compressa,1,5,4,1.1,2.888826673,6.493692767,9.284340467
4-May,11/13/2019,Porites compressa_605_4_5,Porites compressa,1,5,4,1.1,2.888826673,6.493692767,9.284340467
4-May,11/13/2019,Porites compressa_606_4_5,Porites compressa,1,5,4,1.1,2.888826673,6.493692767,9.284340467
4-May,11/13/2019,Porites compressa_607_4_5,Porites compressa,1,5,4,1.1,2.888826673,6.493692767,9.284340467
4-May,11/13/2019,Porites compressa_608_4_5,Porites compressa,1,5,4,1.1,2.888826673,6.493692767,9.284340467
4-May,11/13/2019,Porites compressa_610_4_5,Porites compressa,1,5,4,1.1,2.888826673,6.493692767,9.284340467
4-May,11/13/2019,Porites compressa_612_4_5,Porites compressa,1,5,4,1.1,2.888826673,6.493692767,9.284340467
4-May,11/13/2019,Porites compressa_614_4_5,Porites compressa,1,5,4,1.1,2.888826673,6.493692767,9.284340467
4-May,11/13/2019,Porites compressa_615_4_5,Porites compressa,1,5,4,1.1,2.888826673,6.493692767,9.284340467
4-May,11/13/2019,Porites compressa_617_4_5,Porites compressa,0,5,4,1.1,2.888826673,6.493692767,9.284340467
4-May,11/13/2019,Porites compressa_619_4_5,Porites compressa,1,5,4,1.1,2.888826673,6.493692767,9.284340467
4-May,11/13/2019,Porites compressa_620_4_5,Porites compressa,1,5,4,1.1,2.888826673,6.493692767,9.284340467
4-May,11/13/2019,Porites compressa_621_4_5,Porites compressa,0,5,4,1.1,2.888826673,6.493692767,9.284340467
4-May,11/13/2019,Porites compressa_180_4_5,Porites compressa,1,5,4,1.1,2.888826673,6.493692767,9.284340467
4-May,11/13/2019,Porites compressa_181_4_5,Porites compressa,1,5,4,1.1,2.888826673,6.493692767,9.284340467
4-May,11/13/2019,Porites compressa_182_4_5,Porites compressa,1,5,4,1.1,2.888826673,6.493692767,9.284340467
4-May,11/13/2019,Porites compressa_184_4_5,Porites compressa,1,5,4,1.1,2.888826673,6.493692767,9.284340467
4-May,11/13/2019,Porites compressa_185_4_5,Porites compressa,1,5,4,1.1,2.888826673,6.493692767,9.284340467
4-May,11/13/2019,Porites compressa_186_4_5,Porites compressa,1,5,4,1.1,2.888826673,6.493692767,9.284340467
4-May,11/13/2019,Porites compressa_103_4_5,Porites compressa,1,5,4,1.1,2.888826673,6.493692767,9.284340467
4-May,11/13/2019,Porites compressa_104_4_5,Porites compressa,1,5,4,1.1,2.888826673,6.493692767,9.284340467
4-May,11/13/2019,Porites compressa_106_4_5,Porites compressa,1,5,4,1.1,2.888826673,6.493692767,9.284340467
4-May,11/13/2019,Porites compressa_109_4_5,Porites compressa,1,5,4,1.1,2.888826673,6.493692767,9.284340467
4-May,11/13/2019,Porites compressa_111_4_5,Porites compressa,1,5,4,1.1,2.888826673,6.493692767,9.284340467
4-May,11/13/2019,Porites compressa_115_4_5,Porites compressa,1,5,4,1.1,2.888826673,6.493692767,9.284340467
4-May,11/13/2019,Porites compressa_117_4_5,Porites compressa,1,5,4,1.1,2.888826673,6.493692767,9.284340467
4-May,11/13/2019,Porites compressa_118_4_5,Porites compressa,1,5,4,1.1,2.888826673,6.493692767,9.284340467
4-May,11/13/2019,Porites compressa_269_4_5,Porites compressa,0,5,4,1.1,2.888826673,6.493692767,9.284340467
4-May,11/13/2019,Porites compressa_270_4_5,Porites compressa,0,5,4,1.1,2.888826673,6.493692767,9.284340467
4-May,11/13/2019,Porites compressa_272_4_5,Porites compressa,1,5,4,1.1,2.888826673,6.493692767,9.284340467
4-May,11/13/2019,Porites compressa_273_4_5,Porites compressa,1,5,4,1.1,2.888826673,6.493692767,9.284340467
4-May,11/13/2019,Porites compressa_531_4_5,Porites compressa,1,5,4,1.1,2.888826673,6.493692767,9.284340467
4-May,11/13/2019,Montipora capitata_532_4_5,Montipora capitata,1,5,4,1.1,2.888826673,6.493692767,9.284340467
4-May,11/13/2019,Porites compressa_347_4_5,Porites compressa,1,5,4,1.1,2.888826673,6.493692767,9.284340467
4-May,11/13/2019,Porites compressa_349_4_5,Porites compressa,1,5,4,1.1,2.888826673,6.493692767,9.284340467
4-May,11/13/2019,Porites compressa_133_4_5,Porites compressa,0,5,4,1.1,2.888826673,6.493692767,9.284340467
4-May,11/13/2019,Porites compressa_138_4_5,Porites compressa,1,5,4,1.1,2.888826673,6.493692767,9.284340467
4-May,11/13/2019,Porites compressa_144_4_5,Porites compressa,0,5,4,1.1,2.888826673,6.493692767,9.284340467
4-May,11/13/2019,Porites compressa_145_4_5,Porites compressa,1,5,4,1.1,2.888826673,6.493692767,9.284340467
4-May,11/13/2019,Porites compressa_150_4_5,Porites compressa,1,5,4,1.1,2.888826673,6.493692767,9.284340467
4-May,11/13/2019,Porites compressa_522_4_5,Porites compressa,1,5,4,1.1,2.888826673,6.493692767,9.284340467
4-May,11/13/2019,Porites compressa_523_4_5,Porites compressa,0,5,4,1.1,2.888826673,6.493692767,9.284340467
4-May,11/13/2019,Porites compressa_525_4_5,Porites compressa,1,5,4,1.1,2.888826673,6.493692767,9.284340467
4-May,11/13/2019,Porites compressa_528_4_5,Porites compressa,0,5,4,1.1,2.888826673,6.493692767,9.284340467
4-May,11/13/2019,Porites compressa_396_4_5,Porites compressa,1,5,4,1.1,2.888826673,6.493692767,9.284340467
4-May,11/13/2019,Porites compressa_399_4_5,Porites compressa,1,5,4,1.1,2.888826673,6.493692767,9.284340467
4-May,11/13/2019,Porites compressa_533_4_5,Porites compressa,0,5,4,1.1,2.888826673,6.493692767,9.284340467
4-May,11/13/2019,Porites compressa_537_4_5,Porites compressa,1,5,4,1.1,2.888826673,6.493692767,9.284340467
4-May,11/13/2019,Porites compressa_539_4_5,Porites compressa,1,5,4,1.1,2.888826673,6.493692767,9.284340467
4-May,11/13/2019,Porites compressa_540_4_5,Porites compressa,1,5,4,1.1,2.888826673,6.493692767,9.284340467
4-May,11/13/2019,Porites compressa_176_4_5,Porites compressa,1,5,4,1.1,2.888826673,6.493692767,9.284340467
4-May,11/13/2019,Porites compressa_177_4_5,Porites compressa,0,5,4,1.1,2.888826673,6.493692767,9.284340467
4-May,11/13/2019,Porites compressa_178_4_5,Porites compressa,1,5,4,1.1,2.888826673,6.493692767,9.284340467
4-May,11/13/2019,Porites compressa_179_4_5,Porites compressa,1,5,4,1.1,2.888826673,6.493692767,9.284340467
4-May,11/13/2019,Porites compressa_390_4_5,Porites compressa,1,5,4,1.1,2.888826673,6.493692767,9.284340467
4-May,11/13/2019,Porites compressa_392_4_5,Porites compressa,1,5,4,1.1,2.888826673,6.493692767,9.284340467
4-May,11/13/2019,Porites compressa_393_4_5,Porites compressa,1,5,4,1.1,2.888826673,6.493692767,9.284340467
4-May,11/13/2019,Porites compressa_158_4_5,Porites compressa,1,5,4,1.1,2.888826673,6.493692767,9.284340467
4-May,11/13/2019,Porites compressa_163_4_5,Porites compressa,1,5,4,1.1,2.888826673,6.493692767,9.284340467
4-May,11/13/2019,Porites compressa_188_4_5,Porites compressa,1,5,4,1.1,2.888826673,6.493692767,9.284340467
4-May,11/13/2019,Porites compressa_190_4_5,Porites compressa,0,5,4,1.1,2.888826673,6.493692767,9.284340467
4-May,11/13/2019,Porites compressa_411_4_5,Porites compressa,1,5,4,1.1,2.888826673,6.493692767,9.284340467
4-May,11/13/2019,Porites compressa_412_4_5,Porites compressa,1,5,4,1.1,2.888826673,6.493692767,9.284340467
4-May,11/13/2019,Porites compressa_413_4_5,Porites compressa,1,5,4,1.1,2.888826673,6.493692767,9.284340467
4-May,11/13/2019,Porites compressa_416_4_5,Porites compressa,1,5,4,1.1,2.888826673,6.493692767,9.284340467
4-May,11/13/2019,Porites compressa_417_4_5,Porites compressa,1,5,4,1.1,2.888826673,6.493692767,9.284340467
4-May,11/13/2019,Porites compressa_357_4_5,Porites compressa,1,5,4,1.1,2.888826673,6.493692767,9.284340467
4-May,11/13/2019,Porites compressa_360_4_5,Porites compressa,1,5,4,1.1,2.888826673,6.493692767,9.284340467
4-May,11/13/2019,Porites compressa_362_4_5,Porites compressa,1,5,4,1.1,2.888826673,6.493692767,9.284340467
4-May,11/13/2019,Porites compressa_367_4_5,Porites compressa,1,5,4,1.1,2.888826673,6.493692767,9.284340467
4-May,11/13/2019,Porites compressa_171_4_5,Porites compressa,1,5,4,1.1,2.888826673,6.493692767,9.284340467
4-May,11/13/2019,Porites compressa_172_4_5,Porites compressa,1,5,4,1.1,2.888826673,6.493692767,9.284340467
4-May,11/13/2019,Porites compressa_164_4_5,Porites compressa,1,5,4,1.1,2.888826673,6.493692767,9.284340467
4-May,11/13/2019,Porites compressa_170_4_5,Porites compressa,2,5,4,1.1,2.888826673,6.493692767,9.284340467
4-May,11/13/2019,Porites compressa_355_4_5,Porites compressa,1,5,4,1.1,2.888826673,6.493692767,9.284340467
4-May,11/13/2019,Porites compressa_382_4_5,Porites compressa,1,5,4,1.1,2.888826673,6.493692767,9.284340467
4-May,11/13/2019,Porites compressa_174_4_5,Porites compressa,1,5,4,1.1,2.888826673,6.493692767,9.284340467
4-May,11/13/2019,Porites compressa_350_4_5,Porites compressa,1,5,4,1.1,2.888826673,6.493692767,9.284340467
4-May,11/13/2019,Porites compressa_401_4_5,Porites compressa,1,5,4,1.1,2.888826673,6.493692767,9.284340467
4-May,11/13/2019,Porites compressa_403_4_5,Porites compressa,1,5,4,1.1,2.888826673,6.493692767,9.284340467
4-May,11/13/2019,Porites compressa_387_4_5,Porites compressa,1,5,4,1.1,2.888826673,6.493692767,9.284340467
4-May,11/13/2019,Porites compressa_389_4_5,Porites compressa,1,5,4,1.1,2.888826673,6.493692767,9.284340467
4-May,11/13/2019,Porites compressa_378_4_5,Porites compressa,1,5,4,1.1,2.888826673,6.493692767,9.284340467
4-May,11/13/2019,Porites compressa_380_4_5,Porites compressa,1,5,4,1.1,2.888826673,6.493692767,9.284340467
4-May,11/13/2019,Porites compressa_405_4_5,Porites compressa,2,5,4,1.1,2.888826673,6.493692767,9.284340467
4-May,11/13/2019,Porites compressa_368_4_5,Porites compressa,1,5,4,1.1,2.888826673,6.493692767,9.284340467
4-May,11/13/2019,Porites compressa_359_4_5,Porites compressa,1,5,4,1.1,2.888826673,6.493692767,9.284340467
4-May,11/13/2019,Porites compressa_369_4_5,Porites compressa,1,5,4,1.1,2.888826673,6.493692767,9.284340467
4-May,11/13/2019,Porites compressa_370_4_5,Porites compressa,1,5,4,1.1,2.888826673,6.493692767,9.284340467
4-May,11/13/2019,Porites compressa_192_4_5,Porites compressa,1,5,4,1.1,2.888826673,6.493692767,9.284340467
4-May,11/13/2019,Porites compressa_372_4_5,Porites compressa,1,5,4,1.1,2.888826673,6.493692767,9.284340467
4-May,11/13/2019,Porites compressa_193_4_5,Porites compressa,1,5,4,1.1,2.888826673,6.493692767,9.284340467
4-May,11/13/2019,Porites compressa_410_4_5,Porites compressa,1,5,4,1.1,2.888826673,6.493692767,9.284340467
4-May,11/13/2019,Porites compressa_371_4_5,Porites compressa,1,5,4,1.1,2.888826673,6.493692767,9.284340467
4-May,11/13/2019,Porites compressa_375_4_5,Porites compressa,1,5,4,1.1,2.888826673,6.493692767,9.284340467
4-May,11/13/2019,Porites compressa_409_4_5,Porites compressa,1,5,4,1.1,2.888826673,6.493692767,9.284340467
4-Jun,8/14/2019,Montipora capitata_169_4_6,Montipora capitata,1,1,4,1.5,7.220884921,8.940083821,14.61117051
4-Jun,8/14/2019,Porites compressa_170_4_6,Porites compressa,1,1,4,1.5,7.220884921,8.940083821,14.61117051
4-Jun,8/14/2019,Porites compressa_156_4_6,Porites compressa,1,1,4,1.5,7.220884921,8.940083821,14.61117051
4-Jun,8/14/2019,Montipora capitata_163_4_6,Montipora capitata,1,1,4,1.5,7.220884921,8.940083821,14.61117051
4-Jun,8/14/2019,Montipora capitata_452_4_6,Montipora capitata,1,1,4,1.5,7.220884921,8.940083821,14.61117051
4-Jun,8/14/2019,Montipora capitata_138_4_6,Montipora capitata,2,1,4,1.5,7.220884921,8.940083821,14.61117051
4-Jun,8/14/2019,Montipora capitata_469_4_6,Montipora capitata,1,1,4,1.5,7.220884921,8.940083821,14.61117051
4-Jun,8/14/2019,Montipora capitata_356_4_6,Montipora capitata,1,1,4,1.5,7.220884921,8.940083821,14.61117051
4-Jun,8/14/2019,Montipora capitata_106_4_6,Montipora capitata,1,1,4,1.5,7.220884921,8.940083821,14.61117051
4-Jun,8/14/2019,Montipora capitata_393_4_6,Montipora capitata,1,1,4,1.5,7.220884921,8.940083821,14.61117051
4-Jun,8/14/2019,Montipora capitata_433_4_6,Montipora capitata,1,1,4,1.5,7.220884921,8.940083821,14.61117051
4-Jun,8/14/2019,Montipora capitata_149_4_6,Montipora capitata,0,1,4,1.5,7.220884921,8.940083821,14.61117051
4-Jun,8/14/2019,Montipora capitata_377_4_6,Montipora capitata,1,1,4,1.5,7.220884921,8.940083821,14.61117051
4-Jun,8/14/2019,Montipora capitata_431_4_6,Montipora capitata,1,1,4,1.5,7.220884921,8.940083821,14.61117051
4-Jun,8/14/2019,Porites compressa_441_4_6,Porites compressa,1,1,4,1.5,7.220884921,8.940083821,14.61117051
4-Jun,8/14/2019,Montipora capitata_397_4_6,Montipora capitata,1,1,4,1.5,7.220884921,8.940083821,14.61117051
4-Jun,8/14/2019,Montipora capitata_137_4_6,Montipora capitata,1,1,4,1.5,7.220884921,8.940083821,14.61117051
4-Jun,8/14/2019,Montipora capitata_439_4_6,Montipora capitata,1,1,4,1.5,7.220884921,8.940083821,14.61117051
4-Jun,8/14/2019,Montipora capitata_176_4_6,Montipora capitata,1,1,4,1.5,7.220884921,8.940083821,14.61117051
4-Jun,8/14/2019,Montipora capitata_186_4_6,Montipora capitata,1,1,4,1.5,7.220884921,8.940083821,14.61117051
4-Jun,8/14/2019,Porites compressa_174_4_6,Porites compressa,2,1,4,1.5,7.220884921,8.940083821,14.61117051
4-Jun,8/14/2019,Montipora capitata_175_4_6,Montipora capitata,1,1,4,1.5,7.220884921,8.940083821,14.61117051
4-Jun,8/14/2019,Montipora capitata_209_4_6,Montipora capitata,1,1,4,1.5,7.220884921,8.940083821,14.61117051
4-Jun,8/14/2019,Porites compressa_217_4_6,Porites compressa,3,1,4,1.5,7.220884921,8.940083821,14.61117051
4-Jun,8/14/2019,Montipora capitata_118_4_6,Montipora capitata,1,1,4,1.5,7.220884921,8.940083821,14.61117051
4-Jun,8/14/2019,Montipora capitata_224_4_6,Montipora capitata,0,1,4,1.5,7.220884921,8.940083821,14.61117051
4-Jun,8/14/2019,Montipora capitata_238_4_6,Montipora capitata,1,1,4,1.5,7.220884921,8.940083821,14.61117051
4-Jun,8/14/2019,Montipora capitata_249_4_6,Montipora capitata,1,1,4,1.5,7.220884921,8.940083821,14.61117051
4-Jun,8/14/2019,Montipora capitata_451_4_6,Montipora capitata,1,1,4,1.5,7.220884921,8.940083821,14.61117051
4-Jun,8/14/2019,Montipora capitata_19_4_6,Montipora capitata,1,1,4,1.5,7.220884921,8.940083821,14.61117051
4-Jun,8/14/2019,Montipora capitata_479_4_6,Montipora capitata,1,1,4,1.5,7.220884921,8.940083821,14.61117051
4-Jun,8/14/2019,Montipora capitata_495_4_6,Montipora capitata,1,1,4,1.5,7.220884921,8.940083821,14.61117051
